Time,Bus Voltage,Voltage,Current,Power,Temperature,Humidity
29395.8,4.15,4.14,79.7,330,3.2,14.9
29397.81,4.14,4.14,80.6,334,3.2,15
29399.82,4.14,4.14,79.6,330,3.2,14.9
29401.83,4.14,4.14,79.4,330,3.2,14.9
29403.84,4.14,4.14,78.9,328,3.2,14.9
29405.85,4.14,4.14,75.3,322,3.2,14.9
29407.86,4.14,4.14,78.8,328,3.2,15
29409.87,4.15,4.14,79.9,330,3.2,15
29411.89,4.14,4.14,80.9,334,3.3,14.9
29413.89,4.14,4.14,78.8,324,3.3,14.9
29415.91,4.14,4.14,78.4,324,3.2,14.9
29417.91,4.14,4.14,76.9,314,3.2,14.9
29419.92,4.15,4.14,79.3,328,3.2,14.9
29421.93,4.14,4.14,78.4,328,3.2,15
29423.94,4.14,4.14,78.3,324,3.3,15
29425.95,4.15,4.14,79.3,330,3.3,15
29427.97,4.15,4.14,79.2,328,3.3,15
29429.97,4.14,4.14,78.8,328,3.2,15
29431.98,4.15,4.14,79.3,328,3.2,15.1
29433.99,4.14,4.14,77.2,314,3.3,15
29436,4.14,4.14,76.5,318,3.2,15.1
29438.01,4.14,4.14,74.5,308,3.2,15
29440.02,4.15,4.14,78.7,328,3.3,15.1
29442.03,4.14,4.14,78.1,324,3.3,14.9
29444.04,4.15,4.14,79.5,330,3.2,15
29446.05,4.15,4.14,78.4,328,3.3,15
29448.06,4.14,4.14,79.8,330,3.2,15.1
29450.07,4.14,4.14,78.8,324,3.3,15.1
29452.07,4.15,4.14,78.5,324,3.3,15
29454.08,4.14,4.14,77.8,322,3.2,15
29456.09,4.14,4.13,74.6,308,3.3,15.1
29458.1,4.14,4.14,80.7,334,3.3,15
29460.11,4.14,4.14,74.5,308,3.2,15.1
29462.12,4.15,4.14,79.4,328,3.3,15
29464.13,4.15,4.14,79.5,330,3.3,15.1
29466.14,4.14,4.14,79.3,328,3.3,15.1
29468.15,4.14,4.14,76.5,318,3.2,14.9
29470.16,4.15,4.14,79.4,330,3.3,15.1
29472.16,4.15,4.14,79.6,330,3.3,15.2
29474.17,4.15,4.14,76.8,330,3.3,15.1
29476.18,4.14,4.14,76.6,318,3.3,15.1
29478.19,4.15,4.14,79.6,324,3.3,15
29480.2,4.14,4.14,77.3,322,3.3,15.2
29482.21,4.14,4.14,76.9,324,3.4,15
29484.22,4.14,4.14,77.2,322,3.3,15
29486.23,4.14,4.14,80.6,338,3.3,15
29488.24,4.15,4.14,79.4,330,3.4,15.2
29490.25,4.15,4.14,77.4,318,3.3,15.2
29492.25,4.14,4.14,78.2,324,3.3,15.1
29494.26,4.14,4.14,78.8,328,3.3,15.1
29496.27,4.15,4.14,74.6,308,3.3,15
29498.28,4.14,4.14,79,328,3.3,15.1
29500.29,4.14,4.14,78.1,324,3.3,15
29502.3,4.15,4.14,79.4,328,3.3,15.2
29504.31,4.14,4.14,79.3,328,3.3,15.2
29506.32,4.14,4.14,79.4,330,3.3,15.2
29508.33,4.14,4.14,79.5,328,3.3,15.1
29510.34,4.14,4.14,79.3,328,3.3,15.1
29512.35,4.15,4.14,77.6,322,3.3,15.1
29514.36,4.15,4.14,79,328,3.3,15.2
29516.37,4.14,4.14,79.2,328,3.3,15
29518.38,4.15,4.14,78.7,328,3.3,15.2
29520.39,4.14,4.14,79.9,330,3.3,15.2
29522.4,4.15,4.14,77.6,324,3.3,15.1
29524.41,4.14,4.14,79.1,328,3.3,15.2
29526.41,4.14,4.14,79.7,330,3.3,15.2
29528.42,4.14,4.14,77.8,322,3.3,15.1
29530.43,4.14,4.14,79.8,334,3.3,15.2
29532.44,4.14,4.14,79.1,328,3.3,15.2
29534.45,4.15,4.14,79,328,3.3,15.3
29536.46,4.15,4.14,79.4,324,3.3,15.3
29538.47,4.14,4.14,78.3,324,3.3,15.2
29540.48,4.15,4.14,77.9,314,3.4,15.3
29542.49,4.15,4.14,78.5,324,3.3,15.2
29544.5,4.15,4.14,79.5,328,3.4,15.2
29546.51,4.15,4.14,78.2,322,3.4,15.2
29548.52,4.15,4.14,79,328,3.4,15.2
29550.53,4.14,4.14,78.9,324,3.4,15.2
29552.54,4.15,4.14,78.9,328,3.3,15.2
29554.55,4.14,4.14,78.2,324,3.3,15.3
29556.56,4.14,4.14,78.1,324,3.4,15.3
29558.57,4.14,4.14,78.1,324,3.4,15.3
29560.57,4.14,4.14,75.9,318,3.4,15.3
29562.58,4.14,4.13,75.5,312,3.3,15.3
29564.59,4.14,4.14,77.1,330,3.3,15.3
29566.6,4.15,4.14,79.4,330,3.3,15.2
29568.61,4.14,4.14,78.6,324,3.4,15.1
29570.62,4.14,4.14,78.3,324,3.4,15.2
29572.63,4.15,4.14,77.7,322,3.4,15.2
29574.64,4.14,4.13,77.9,324,3.4,15.3
29576.65,4.15,4.14,77.9,318,3.3,15.3
29578.66,4.15,4.14,78.5,324,3.4,15.3
29580.67,4.14,4.14,73.6,304,3.4,15.4
29582.68,4.14,4.14,77.3,322,3.3,15.3
29584.69,4.15,4.14,77.7,324,3.4,15.3
29586.7,4.15,4.14,79.1,328,3.4,15.3
29588.71,4.15,4.14,79.3,328,3.3,15.3
29590.72,4.14,4.14,77.5,324,3.5,15.4
29592.73,4.15,4.14,79.1,328,3.4,15.3
29594.74,4.14,4.13,75.7,314,3.4,15.3
29596.75,4.14,4.14,76.8,324,3.4,15.3
29598.75,4.15,4.14,78.6,324,3.4,15.2
29600.76,4.14,4.14,78.7,324,3.4,15.2
29602.77,4.14,4.14,78.2,324,3.4,15.3
29604.78,4.15,4.14,78.2,324,3.5,15.4
29606.79,4.15,4.14,78.7,328,3.4,15.4
29608.8,4.15,4.14,79.5,330,3.4,15.3
29610.81,4.15,4.14,77.9,324,3.4,15.4
29612.82,4.14,4.14,78.4,324,3.4,15.3
29614.83,4.14,4.14,79,324,3.4,15.3
29616.84,4.14,4.14,77.9,324,3.4,15.2
29618.85,4.14,4.14,76.1,318,3.4,15.3
29620.86,4.14,4.14,77.9,324,3.4,15.3
29622.87,4.15,4.14,80.1,328,3.4,15.3
29624.88,4.15,4.14,79.9,330,3.4,15.3
29626.89,4.15,4.14,79.3,328,3.4,15.3
29628.9,4.14,4.14,77.4,324,3.5,15.5
29630.91,4.14,4.14,77.6,322,3.4,15.3
29632.92,4.15,4.14,77.5,322,3.4,15.3
29634.92,4.14,4.14,76.5,318,3.4,15.3
29636.93,4.14,4.14,75,312,3.5,15.5
30649.7,4.16,4.15,80.8,338,3.4,15.5
30651.71,4.08,4.08,0.4,0,3.4,15.3
30653.72,4.09,4.09,0.5,4,3.4,15.3
30655.73,4.08,4.08,0.5,0,3.4,15.5
30657.74,4.08,4.08,0.3,0,3.4,15.3
30659.75,4.16,4.15,77.5,322,3.4,15.3
30661.76,4.16,4.15,77.5,322,3.4,15.4
30663.77,4.16,4.15,77.1,322,3.4,15.5
30665.78,4.16,4.15,76.8,318,3.5,15.3
30667.79,4.16,4.15,76.1,314,3.4,15.4
30669.8,4.15,4.14,76.7,318,3.5,15.5
30671.81,4.16,4.15,76.7,318,3.4,15.5
30673.81,4.15,4.14,75.3,314,3.5,15.5
30675.82,4.15,4.14,76.2,318,3.5,15.5
30677.83,4.15,4.14,75.7,314,3.4,15.5
30679.84,4.16,4.15,75.6,314,3.4,15.4
30681.85,4.15,4.14,75.9,314,3.4,15.5
30683.86,4.16,4.15,76.5,318,3.4,15.4
30685.87,4.16,4.15,75.3,314,3.4,15.4
30687.88,4.15,4.14,75.7,314,3.4,15.4
30689.89,4.16,4.15,75.7,318,3.4,15.3
30691.9,4.16,4.15,76.6,318,3.5,15.3
30693.91,4.15,4.14,75.4,314,3.4,15.4
30695.92,4.16,4.15,75.6,314,3.4,15.3
31658.51,4.1,4.1,0.3,0,3.5,15.4
31660.52,4.1,4.1,0.4,4,3.4,15.4
31662.53,4.1,4.1,0.4,0,3.4,15.4
31664.54,4.1,4.1,0.5,4,3.5,15.3
31666.55,4.09,4.09,0.6,4,3.4,15.2
31668.56,4.1,4.1,0.3,0,3.4,15.3
31670.57,4.09,4.09,0.9,0,3.4,15.2
31672.58,4.09,4.09,0.4,4,3.4,15.3
31674.59,4.09,4.09,0.6,4,3.4,15.3
31676.6,4.1,4.1,0.4,0,3.4,15.3
31678.6,4.1,4.1,0.3,0,3.4,15.1
31680.61,4.1,4.1,0.3,0,3.4,15.1
31682.62,4.09,4.09,0.6,4,3.4,15.1
31684.64,4.1,4.1,0.3,4,3.4,15.1
31686.65,4.1,4.1,0.1,0,3.4,14.9
31688.66,4.1,4.1,0.4,0,3.4,14.9
31690.66,4.09,4.09,0.6,4,3.4,15
31692.67,4.09,4.09,0.4,4,3.4,15
31694.68,4.16,4.15,72.7,302,3.4,15
31696.69,4.16,4.15,73.2,304,3.4,14.9
31698.7,4.16,4.15,72.6,302,3.4,14.8
31700.72,4.16,4.15,72.2,298,3.4,14.8
31702.73,4.16,4.15,70.7,294,3.4,14.9
31704.73,4.16,4.15,70.5,294,3.4,14.7
31706.74,4.16,4.15,71.4,298,3.4,14.7
31708.75,4.16,4.15,71.8,298,3.4,14.5
31710.76,4.16,4.15,70.9,294,3.4,14.8
31712.77,4.09,4.09,0.5,4,3.4,14.6
31714.78,4.1,4.1,0.4,0,3.3,14.6
31716.79,4.09,4.09,0.3,0,3.3,14.5
31718.8,4.1,4.1,0.5,4,3.3,14.6
31720.81,4.1,4.1,0.4,0,3.3,14.3
31722.82,4.09,4.09,0.7,4,3.3,14.4
31724.83,4.1,4.1,0.1,4,3.3,14.3
31726.83,4.09,4.09,0.3,0,3.3,14.2
31728.84,4.09,4.09,0.3,0,3.3,14.1
31730.85,4.09,4.09,0.3,4,3.3,14.2
31732.86,4.09,4.09,0.4,4,3.4,14.3
31734.87,4.09,4.09,0.5,4,3.3,14.1
31736.88,4.09,4.09,0.2,4,3.3,14
31738.89,4.1,4.1,0.3,0,3.3,14.1
31740.9,4.09,4.09,0.4,0,3.3,13.9
31742.91,4.09,4.09,0.3,0,3.3,14
31744.92,4.09,4.09,0.6,4,3.3,13.9
31746.93,4.09,4.09,0.5,4,3.3,13.7
31748.94,4.09,4.09,0.5,0,3.3,13.8
31750.95,4.09,4.09,0.6,4,3.2,13.7
31752.96,4.09,4.09,0.5,4,3.2,13.6
31754.97,4.09,4.09,0.5,4,3.2,13.5
31756.98,4.09,4.09,0.3,4,3.4,13.5
31758.99,4.09,4.09,0.4,0,3.2,13.5
31761,4.09,4.09,0.4,0,3.2,13.4
31763,4.09,4.09,0.3,4,3.2,13.4
31765.01,4.09,4.09,0.5,4,3.2,13.3
31767.02,4.09,4.09,0.5,4,3.2,13.3
31769.03,4.09,4.09,0.6,0,3.2,13.3
31771.04,4.09,4.09,0.6,4,3.2,13.2
31773.05,4.09,4.09,0.3,0,3.2,13
31775.06,4.09,4.09,0.5,4,3.2,13.1
31777.07,4.09,4.09,0.7,4,3.2,12.9
31779.08,4.09,4.09,0.6,0,3.2,13
31781.08,4.09,4.09,0.4,0,3.2,13
31783.09,4.09,4.09,0.5,4,3.2,12.8
31785.1,4.09,4.09,0.3,0,3.2,12.8
31787.11,4.09,4.09,0.5,0,3.1,12.8
31789.12,4.09,4.09,0.5,4,3.1,12.6
31791.13,4.1,4.1,0.6,4,3.1,12.6
31793.14,4.09,4.09,0.4,0,3.1,12.6
31795.15,4.09,4.09,0.3,0,3.1,12.5
31797.16,4.09,4.09,0.5,4,3.2,12.6
31799.17,4.09,4.09,0.4,0,3.1,12.6
31801.18,4.09,4.09,0.4,4,3.1,12.4
31803.19,4.09,4.09,0.7,4,3.2,12.3
31805.2,4.09,4.09,0.5,0,3.1,12.4
31807.21,4.09,4.09,0.4,0,3.1,12.2
31809.22,4.09,4.09,0.5,4,3.1,12.2
31811.23,4.09,4.09,0.6,4,3.1,12.1
31813.23,4.09,4.09,0.6,4,3,12.1
31815.24,4.09,4.09,0.4,0,3,12.2
31817.25,4.09,4.09,0.2,4,3.1,12.1
31819.26,4.09,4.09,0.2,0,3.1,12
31821.27,4.09,4.09,0.5,4,3,12
31823.28,4.09,4.09,0.4,4,3,11.9
31825.29,4.09,4.09,0.5,4,3,11.8
31827.3,4.09,4.09,0.4,0,3,11.8
31829.31,4.09,4.09,0.5,0,3,11.8
31831.32,4.09,4.09,0.6,0,3.1,11.7
31833.33,4.09,4.09,0.6,4,3,11.6
31835.33,4.09,4.09,0.5,4,3,11.6
31837.34,4.09,4.09,0.7,0,3,11.7
31839.35,4.09,4.09,0.6,4,2.9,11.5
31841.36,4.09,4.09,0.3,0,3,11.5
31843.37,4.09,4.09,0.7,4,3,11.4
31845.38,4.09,4.09,0.6,4,2.9,11.3
31847.39,4.09,4.09,0.5,0,2.9,11.3
31849.4,4.09,4.09,0.6,4,2.9,11.3
31851.41,4.09,4.09,0.6,4,2.9,11.3
31853.42,4.09,4.09,0.4,4,2.9,11.2
31855.42,4.09,4.09,0.4,0,2.9,11.1
31857.43,4.09,4.09,0.7,4,2.9,11.2
31859.44,4.09,4.09,0.3,0,2.9,11.1
31861.45,4.09,4.09,0.6,4,2.9,11.2
31863.46,4.09,4.09,0.3,4,3,10.9
31865.47,4.09,4.09,0.5,4,2.9,10.9
31867.48,4.09,4.09,0.4,0,2.9,10.9
31869.49,4.09,4.09,0.5,4,2.8,11
31871.5,4.09,4.09,0.4,0,2.9,10.9
31873.51,4.09,4.09,0.5,0,2.8,10.8
31875.52,4.09,4.09,0.5,4,2.8,10.8
31877.53,4.09,4.09,0.2,0,2.8,10.6
31879.54,4.09,4.09,0.3,0,2.8,10.7
31881.55,4.09,4.09,0.3,4,2.8,10.7
31883.55,4.09,4.09,0.3,0,2.8,10.7
31885.56,4.09,4.09,0.3,0,2.9,10.6
31887.57,4.09,4.09,0.3,0,2.9,10.6
31889.58,4.09,4.09,0.5,4,2.8,10.6
31891.59,4.09,4.09,0.4,4,2.8,10.7
31893.6,4.09,4.09,0.4,0,2.8,10.5
31895.61,4.09,4.09,0.6,4,2.8,10.4
31897.62,4.09,4.09,0.6,0,2.8,10.4
31899.63,4.09,4.09,0.3,0,2.8,10.5
31901.64,4.09,4.09,0.5,0,2.8,10.5
31903.65,4.09,4.09,0.4,0,2.8,10.3
31905.65,4.09,4.09,0.3,0,2.8,10.3
31907.66,4.09,4.09,0.4,4,2.7,10.2
31909.67,4.09,4.09,0.4,0,2.7,10.2
31911.68,4.09,4.09,0.4,4,2.7,10.2
31913.69,4.09,4.09,0.2,0,2.7,10.1
31915.7,4.16,4.15,72.1,298,2.7,10.2
31917.71,4.15,4.14,72.4,302,2.7,10.2
31919.73,4.16,4.15,70.2,292,2.8,10.2
31921.73,4.15,4.15,69.8,286,2.7,10.1
31923.74,4.15,4.15,69.5,288,2.7,10
31925.75,4.16,4.15,69.4,286,2.7,10
31927.76,4.15,4.15,68.5,286,2.6,10
31929.77,4.09,4.09,0.4,0,2.7,9.9
31931.78,4.09,4.09,0.3,0,2.7,10
31933.79,4.09,4.09,0.5,4,2.6,10
31935.8,4.09,4.09,0.5,4,2.7,10
31937.81,4.09,4.09,0.6,4,2.7,9.9
31939.82,4.09,4.09,0.5,4,2.7,10
31941.83,4.09,4.09,0.4,0,2.6,9.9
31943.84,4.09,4.09,0.6,4,2.5,9.9
31945.84,4.09,4.09,0.6,0,2.6,10
31947.85,4.09,4.09,0.3,0,2.6,9.8
31949.86,4.09,4.09,0.4,0,2.6,9.9
31951.87,4.09,4.09,0.3,0,2.6,9.8
31953.88,4.09,4.09,0.5,4,2.6,9.6
31955.89,4.09,4.09,0.6,4,2.6,9.8
31957.9,4.09,4.09,0.4,0,2.6,9.6
31959.91,4.09,4.09,0.5,4,2.5,9.5
31961.92,4.09,4.09,0.6,4,2.7,9.7
31963.93,4.09,4.09,0.6,4,2.6,9.7
31965.94,4.09,4.09,0.5,4,2.6,9.6
31967.94,4.09,4.09,0.4,0,2.6,9.6
31969.95,4.09,4.09,0.2,4,2.6,9.6
31971.97,4.09,4.09,0.3,0,2.5,9.4
31973.97,4.09,4.09,0.5,4,2.6,9.4
31975.98,4.09,4.09,0.6,0,2.5,9.4
31977.99,4.09,4.09,0.4,0,2.6,9.6
31980,4.09,4.09,0.5,4,2.6,9.4
31982.01,4.09,4.09,0.7,0,2.5,9.4
31984.02,4.09,4.09,0.5,4,2.6,9.3
31986.03,4.09,4.09,0.6,0,2.5,9.4
31988.04,4.15,4.14,70.6,294,2.5,9.4
31990.05,4.09,4.09,0.4,0,2.5,9.4
31992.06,4.09,4.09,0.5,0,2.5,9.3
31994.07,4.09,4.09,0.6,4,2.5,9.4
31996.08,4.09,4.09,0.5,4,2.5,9.3
31998.08,4.09,4.09,0.5,4,2.5,9.4
32000.09,4.09,4.09,0.5,4,2.5,9.5
32002.1,4.09,4.09,0.5,4,2.5,9.4
32004.11,4.09,4.09,0.6,4,2.5,9.4
32006.12,4.09,4.09,0.5,4,2.5,9.1
32008.13,4.09,4.09,0.4,4,2.4,9.2
32010.14,4.09,4.09,0.3,0,2.5,9.2
32012.15,4.09,4.09,0.3,4,2.4,9.2
32014.16,4.09,4.09,0.7,4,2.4,9.2
32016.17,4.09,4.09,0.4,0,2.4,9.2
32018.18,4.09,4.09,0.7,4,2.5,9.1
32020.19,4.09,4.09,0.5,4,2.5,9.2
32022.2,4.09,4.09,0.4,0,2.4,9.2
32024.21,4.09,4.09,0.6,0,2.5,9.2
32026.22,4.09,4.09,0.5,4,2.4,9.1
32028.23,4.09,4.09,0.6,0,2.4,9.2
32030.24,4.08,4.08,0.6,4,2.3,9.1
32032.25,4.09,4.09,0.7,4,2.4,9
32034.25,4.09,4.09,0.3,0,2.3,8.9
32036.26,4.09,4.09,0.2,0,2.4,9
32038.27,4.09,4.09,0.6,4,2.4,9.1
32040.28,4.09,4.09,0.6,0,2.4,9
32042.29,4.09,4.09,0.4,0,2.4,9.1
32044.3,4.09,4.09,0.6,4,2.4,9.1
32046.31,4.09,4.09,0.5,4,2.3,8.9
32048.32,4.09,4.09,0.7,0,2.3,9
32050.33,4.09,4.09,0.6,4,2.3,9.1
32052.34,4.09,4.09,0.6,0,2.2,8.8
32054.35,4.09,4.09,0.3,0,2.3,8.9
32056.36,4.09,4.09,0.5,4,2.4,8.9
32058.36,4.09,4.09,0.5,4,2.4,8.9
32060.37,4.09,4.09,0.7,4,2.3,8.9
32062.39,4.09,4.09,0.4,0,2.3,8.9
32064.4,4.09,4.09,0.3,0,2.4,8.9
32066.41,4.09,4.09,0.5,4,2.3,8.8
32068.41,4.09,4.09,0.5,0,2.3,8.8
32070.42,4.09,4.09,0.5,4,2.4,8.8
32072.43,4.09,4.09,0.4,0,2.4,8.8
32074.44,4.09,4.09,0.5,4,2.3,8.7
32076.45,4.09,4.09,0.7,4,2.3,8.6
32078.46,4.09,4.09,0.6,0,2.3,8.7
32080.47,4.15,4.15,71.2,294,2.2,8.7
32082.48,4.09,4.09,0.4,0,2.3,8.8
32084.49,4.09,4.09,0.5,4,2.3,8.8
32086.5,4.09,4.09,0.3,4,2.3,8.7
32088.51,4.09,4.09,0.6,4,2.3,8.7
32090.52,4.09,4.09,0.5,0,2.3,8.7
32092.52,4.09,4.09,0.4,0,2.2,8.6
32094.53,4.08,4.08,0.6,4,2.3,8.6
32096.55,4.09,4.09,0.3,0,2.2,8.6
32098.55,4.09,4.09,0.5,4,2.2,8.5
32100.56,4.09,4.09,0.3,0,2.3,8.6
32102.57,4.09,4.09,0.6,0,2.2,8.5
32104.58,4.08,4.08,0.4,0,2.2,8.6
32106.59,4.09,4.09,0.6,4,2.2,8.5
32108.6,4.09,4.09,0.5,4,2.2,8.4
32110.61,4.09,4.09,0.5,4,2.2,8.6
32112.62,4.09,4.09,0.5,4,2.2,8.6
32114.63,4.09,4.09,0.6,4,2.1,8.4
32116.64,4.09,4.09,0.3,0,2.2,8.6
32118.65,4.09,4.09,0.2,0,2.2,8.5
32120.66,4.09,4.09,0.5,4,2.2,8.4
32122.67,4.15,4.14,73.1,304,2.2,8.5
32124.68,4.15,4.14,71.1,302,2.2,8.5
32126.69,4.15,4.14,69.9,292,2.1,8.5
32128.7,4.15,4.14,71.6,298,1.9,8.4
32130.71,4.15,4.14,70.6,294,2.2,8.4
32132.72,4.09,4.09,0.3,0,2.1,8.4
32134.73,4.09,4.09,0.5,4,2.2,8.4
32136.74,4.09,4.09,0.2,0,2.1,8.5
32138.75,4.09,4.09,0.6,4,2.1,8.3
32140.75,4.09,4.09,0.4,0,2.2,8.3
32142.76,4.09,4.09,0.5,4,2.1,8.3
32144.77,4.09,4.09,0.5,4,2.2,8.4
32146.78,4.09,4.09,0.5,4,2.1,8.2
32148.79,4.09,4.09,0.6,4,2.1,8.3
32150.8,4.09,4.09,0.5,4,2.2,8.2
32152.81,4.09,4.09,0.3,0,2.1,8.3
32154.82,4.09,4.09,0.6,4,2.1,8.2
32156.83,4.09,4.09,0.4,0,2,8.3
32158.84,4.09,4.09,0.3,0,2,8
32160.85,4.09,4.09,0.6,4,2,8.3
32162.86,4.09,4.09,0.6,4,2,8.3
32164.87,4.09,4.09,0.6,4,2.1,8.1
32166.88,4.09,4.09,0.4,0,2.1,7.9
32168.89,4.09,4.09,0.3,0,2.1,8.2
32170.9,4.09,4.09,0.5,4,2.1,8.1
32172.91,4.09,4.09,0.5,4,2,8.3
32174.91,4.09,4.09,0.5,4,2.1,8.2
32176.92,4.09,4.09,0.4,0,2,8
32178.93,4.09,4.09,0.5,4,2,8.1
32180.94,4.09,4.09,0.4,0,2,8.3
32182.95,4.15,4.14,73.4,304,2,8.1
32184.96,4.15,4.14,72.1,294,2,8.1
32186.97,4.15,4.15,68.7,286,2,8.1
32188.98,4.09,4.09,0.4,0,2,8.1
32190.99,4.09,4.09,0.3,0,2,8.2
32193,4.09,4.09,0.4,0,2,8
32195.01,4.09,4.09,0.7,4,2,7.9
32197.02,4.09,4.09,0.5,0,2,8
32199.03,4.09,4.09,0.2,0,2,8
32201.04,4.09,4.09,0.6,4,2,7.9
32203.05,4.16,4.15,71.1,294,1.9,8.1
32205.06,4.15,4.15,67.9,282,1.9,8
32207.07,4.09,4.09,0.6,0,2,8.1
32209.08,4.09,4.09,0.2,0,1.9,8
32211.08,4.09,4.09,0.5,4,1.9,8.1
32213.1,4.09,4.09,0.5,4,1.9,8.1
32215.1,4.09,4.09,0.5,4,1.9,8
32217.11,4.09,4.09,0.5,4,1.9,7.9
32219.12,4.09,4.09,0.5,4,1.9,8
32221.13,4.09,4.09,0.3,4,1.9,7.9
32223.14,4.09,4.09,0.4,0,1.8,8
32225.15,4.09,4.09,0.4,4,1.9,8
32227.16,4.09,4.09,0.5,4,1.9,8.1
32229.17,4.09,4.09,0.5,0,1.9,7.9
32231.18,4.08,4.08,0.3,0,1.8,8
32233.19,4.09,4.09,0.5,0,1.8,8
32235.2,4.09,4.09,0.4,0,1.9,8
32237.21,4.09,4.09,0.4,4,1.9,8
32239.22,4.09,4.09,0.6,4,1.8,7.9
32241.23,4.09,4.09,0.4,0,1.9,7.9
32243.24,4.15,4.14,68.9,286,1.8,7.9
32245.25,4.15,4.14,67.5,282,1.8,7.7
32247.25,4.09,4.09,0.6,0,1.8,7.9
32249.26,4.09,4.09,0.2,0,1.8,7.9
32251.27,4.09,4.09,0.4,0,1.8,7.7
32253.28,4.09,4.09,0.3,0,1.8,7.8
32255.29,4.09,4.09,0.4,0,1.8,7.6
32257.3,4.09,4.09,0.4,0,1.8,7.8
32259.31,4.09,4.09,0.7,4,1.8,7.8
32261.32,4.09,4.09,0.2,0,1.8,7.7
32263.33,4.09,4.09,0.5,0,1.8,7.8
32265.34,4.09,4.09,0.6,4,1.8,7.8
32267.35,4.09,4.09,0.3,4,1.8,7.8
32269.36,4.09,4.09,0.7,4,1.7,7.8
32271.37,4.09,4.09,0.7,0,1.7,7.7
32273.38,4.09,4.09,0.4,0,1.7,7.8
32275.39,4.09,4.09,0.5,4,1.7,7.9
32277.4,4.09,4.09,0.4,0,1.7,7.9
32279.41,4.09,4.09,0.5,0,1.7,7.8
32281.41,4.09,4.09,0.2,0,1.7,7.9
32283.42,4.09,4.09,0.3,4,1.7,7.9
32285.43,4.15,4.14,69.5,288,1.7,7.7
32287.44,4.15,4.14,72,298,1.7,7.7
32289.45,4.15,4.14,69.2,292,1.7,7.7
32291.46,4.09,4.09,0.5,4,1.7,7.6
32293.47,4.09,4.09,0.7,4,1.7,7.7
32295.48,4.09,4.09,0.5,4,1.7,7.6
32297.49,4.09,4.09,0.5,0,1.7,7.7
32299.5,4.09,4.09,0.2,0,1.7,7.5
32301.51,4.15,4.14,71.8,298,1.7,7.7
32303.52,4.09,4.09,0.5,4,1.7,7.7
32305.52,4.09,4.09,0.4,0,1.7,7.7
32307.53,4.15,4.14,69.9,292,1.7,7.6
32309.54,4.16,4.15,68.5,294,1.7,7.8
32311.55,4.15,4.14,68.5,286,1.7,7.6
32313.56,4.09,4.09,0.6,0,1.6,7.7
32315.57,4.09,4.09,0.3,0,1.6,7.9
32317.58,4.09,4.09,0.5,4,1.6,7.8
32319.59,4.09,4.09,0.3,0,1.6,7.5
32321.6,4.09,4.09,0.5,0,1.6,7.6
32323.61,4.09,4.09,0.7,4,1.6,7.7
32325.62,4.09,4.09,0.3,4,1.6,7.6
32327.62,4.15,4.14,71.5,298,1.6,7.6
32329.64,4.15,4.14,72.4,294,1.6,7.5
32331.65,4.16,4.15,71.6,298,1.5,7.7
32333.65,4.16,4.15,70.7,294,1.6,7.7
32335.66,4.15,4.14,71.1,294,1.6,7.4
32337.67,4.15,4.14,70,292,1.6,7.5
32339.68,4.09,4.09,0.6,0,1.6,7.5
32341.69,4.09,4.09,0.6,4,1.6,7.4
32343.7,4.08,4.08,0.5,4,1.5,7.3
32345.71,4.09,4.09,0.5,4,1.6,7.4
32347.72,4.09,4.09,0.5,0,1.6,7.4
32349.73,4.09,4.09,0.6,4,1.5,7.4
32351.74,4.09,4.09,0.4,0,1.5,7.5
32353.75,4.09,4.09,0.6,4,1.5,7.3
32355.75,4.09,4.09,0.6,0,1.6,7.5
32357.76,4.09,4.09,0.4,0,1.5,7.5
32359.77,4.09,4.09,0.4,0,1.5,7.7
32361.78,4.09,4.09,0.4,0,1.5,7.6
32363.79,4.09,4.09,0.5,0,1.5,7.4
32365.8,4.09,4.09,0.4,0,1.5,7.3
32367.81,4.09,4.09,0.5,4,1.5,7.4
32369.82,4.09,4.09,0.4,4,1.4,7.4
32371.83,4.15,4.14,72.8,302,1.5,7.4
32373.84,4.16,4.15,72.2,294,1.5,7.4
32375.85,4.15,4.15,69.8,288,1.5,7.3
32377.86,4.15,4.14,70.7,294,1.5,7.5
32379.87,4.15,4.15,70.2,294,1.5,7.3
32381.88,4.15,4.14,69.7,288,1.4,7.6
32383.89,4.15,4.15,68.3,276,1.4,7.4
32385.9,4.09,4.09,0.3,0,1.4,7.4
32387.91,4.09,4.09,0.6,4,1.4,7.3
32389.92,4.09,4.09,0.6,4,1.5,7.5
32391.92,4.09,4.09,0.3,0,1.5,7.3
32393.93,4.09,4.09,0.3,0,1.4,7.4
32395.94,4.09,4.09,0.3,0,1.4,7.4
32397.95,4.09,4.09,0.4,0,1.4,7.3
32399.96,4.09,4.09,0.6,4,1.4,7.2
32401.97,4.09,4.09,0.5,4,1.4,7.2
32403.98,4.09,4.09,0.5,0,1.4,7.2
32405.99,4.09,4.09,0.3,0,1.4,7.4
32408,4.09,4.09,0.1,0,1.4,7.2
32410.01,4.09,4.09,0.4,0,1.4,7.4
32412.02,4.09,4.09,0.5,4,1.4,7.2
32414.03,4.09,4.09,0.6,4,1.3,7.2
32416.04,4.09,4.09,0.3,0,1.4,7.2
32418.05,4.09,4.09,0.4,0,1.4,7.3
32420.06,4.09,4.09,0.6,4,1.4,7.3
